"0";"KUGLARSTWO";" Przemiany, sztuczka";" 1 akcja";" 3 metry";" W, S";" Do 1 godziny";" Wywołujesz jeden z magicznych efektów:<br>1. Sensoryczny, np.: deszcz iskier, podmuch wiatru, muzyka lub dziwaczny zapach.<br>2. Natychmiast gasisz/zapalasz świecę, pochodnię lub małe ognisko.<br>3. Natychmiast oczyszczasz/brudzisz obiekt o objętości do 27 litrów.<br>4. Na godzinę schładzasz, podgrzewasz lub nadajesz smak nieożywionej materii o objętości do 27 litrów.<br>5. Sprawiasz, że na obiekcie lub powierzchni, na godzinę pojawia się określony kolor, znak lub symbol.<br>6. Tworzysz niemagiczną błyskotkę/iluzoryczny obraz, mieszczący się w twojej dłoni, będącą widoczną do twojej następnej tury.<br>Jeśli rzucisz to zaklęcie wiele razy, możesz jednocześnie utrzymać do trzech spośród nienatychmiastowych efektów, a w ramach akcji możesz odwołać pojedynczy efekt.";"Mag"
"7";"TELEPORTACJA";" Przywoływanie, 7. krąg";" 1 akcja";" 3 metry";" W";" Natychmiastowy";" Ten czar natychmiast przenosi ciebie i do ośmiu<br>przychylnych stworzeń, które widzisz w zasięgu czaru, w wybrane przez ciebie miejsce docelowe. Jeśli wskażesz obiekt jako cel zaklęcia, musi on mieścić się w sześcianie o boku 3 metrów i nie może być trzymany ani noszony przez nieprzychylną istotę. <br><br>Miejsce docelowe musi być ci znane i położone w tej samej sferze egzystencji. Stopień znajomości tego miejsca wpływa na szansę udanego dotarcia do celu.<br><br>MP rzuca k100 i sprawdza wynik w tabeli na str. 273.";"Mag"
"7";"WSPANIAŁA POSIADŁOŚĆ MORDENKAINENA";" Przywoływanie, 7. krąg";" 1 minuta";" 90 metrów";" W, S, M (miniaturowy portal z kości słoniowej, kawałek marmuru, srebrna łyżka – każde warte co najmniej 5sz)";" 24 godziny";" Wyczarowujesz pozawymiarową siedzibę. Wybierasz miejsce wejścia. Połyskujący portal ma 1,5m szerokości i 3m wysokości. Póki jest otwarty, do posiadłości możesz wejść ty i istoty wskazane podczas rzucania zaklęcia. Możesz zamykać i otwierać portal, gdy znajdujesz się do 9m od niego. Zamknięty jest niewidzialny. Przestrzeń posiadłości nie może przekroczyć 50 sześcianów o boku 3m. Możesz ją dowolnie rozplanować i urządzić. Zawiera pożywienie wystarczające do tego, by urządzić<br>bankiet złożony z 9 dań dla 100 osób...<br><br>Podręcznik gracza str.280";"Mag"
"8";"ANTYPATIA/SYMPATIA";" Uroki, 8. krąg";" 1 godzina";" 18 metrów";" W, S, M (grudka ałunu nasączonego octem -antypatia, kropla miodu - sympatia)";" 10 dni";" Wybierasz Większy lub mniejszy obiekt lub stworzenie, znajdujące się w zasięgu czaru Określasz rodzaj inteligentnych stworzeń: czerwone smoki, gobliny lub wampiry. Nakładasz na cel aurę:<br>*Antypatia. Wskazane przez ciebie stworzenia czują nieodpartą potrzebę opuszczenia obszaru i unikania celu zaklęcia. Gdy zbliża się na co najmniej 18 metrów, musi wykonać udany rzut obronny na Mądrość, albo staje się przerażone dopóki cel znajduje się 18m od niego. Przerażone stworzenie musi przeznaczyć swój ruch na przemieszczenie się do miejsca, z którego nie widać celu.<br>*Sympatia. Wskazane przez ciebie stworzenia czują nieodpartą potrzebę zbliżenia się do celu, jeśli znajduje się co najmniej 18m od niego. Gdy zbliży się lub zobaczy cel, musi wykonać udany rzut obronny na Mądrość. W przypadku niepowodzenia, będzie zmuszone przeznaczyć swój ruch w każdej turze na zbliżenie się do celu. Jeśli cel zaklęcia zrani zauroczoną istotę, może ona wykonać rzut obronny na Mądrość, by spróbować wyzwolić się spod uroku. Zakończenie efektu opisane na str. 211.";"Mag"
"8";"CHMURA ŻARU";" Przywoływanie, 8. krąg";" 1 akcja";" 45 metrów";" W, S";" Koncentracja, do 1 minuty";" Tworzysz wypełniony rozpalonymi do białości kawałkami żaru, wirujący obłok dymu w kształcie sfery o promieniu 6 metrów, ze środkiem w wybranym punkcie w zasięgu czaru. Obłok rozprzestrzenia się za załomy i stanowi obszar pozbawiony widoczności. Utrzymuje się do 1 minuty, chyba że wcześniej rozproszy go wiatr o umiarkowanej bądź większej prędkości (co najmniej 15 km/h).<br><br>Gdy obłok się pojawia, każda istota na jego obszarze musi wykonać rzut obronny na Zręczność. W przypadku niepowodzenia otrzymuje 10k8 obrażeń od ognia. Udany rzut<br>zmniejsza obrażenia o połowę. Istoty muszą wykonać również rzut obronny, gdy wchodzą w obszar działania czaru po raz pierwszy w swojej turze lub kończą w nim swoją turę.<br><br>Na początku każdej twojej tury, chmura oddala się od ciebie o 3 metry w wybranym przez ciebie kierunku.";"Mag"
"8";"CZYSTY UMYSŁ";" Odpychanie, 8. krąg";" 1 akcja";" Dotyk";" W, S";" 24 godziny";" Pod twoim dotknięciem przychylna istota staje się niepodatna na obrażenia psychiczne, próby wykrycia emocji lub czytania myśli, magię wieszczenia oraz zauroczenie. <br><br>Czarem tym powstrzymujesz nawet zaklęcie Życzenie oraz inne zaklęcia i efekty o podobnej mocy, jeśli użyto ich do wpłynięcia na umysł chronionej czarem istoty albo do zdobycia informacji na jej temat.";"Mag"
"8";"DEMISFERA";" Przywoływanie, 8. krąg";" 1 akcja";" 18 metrów";" S";" 1 godzina";" Tworzysz cieniste drzwi na płaskiej, twardej powierzchni, którą widzisz w zasięgu czaru. Są one wystarczająco duże, aby bez przeszkód mogła przez nie przejść istota rozmiaru Średniego. Po otwarciu drzwi można dostać się do demisfery wyglądającej jak pusty pokój w kształcie sześcianu o boku 9 metrów, wykonany z drewna lub kamienia. Pod koniec trwania czaru drzwi znikają, a istoty i obiekty znajdujące się w demisferze zostają tam uwięzione, gdyż drzwi znikają również od środka.<br><br>Za każdym razem, gdy rzucasz to zaklęcie, tworzysz nową demisferę, albo łączysz cieniste drzwi z demisferą stworzoną przez ciebie ostatnio. Co więcej, jeżeli znasz naturę i<br>zawartość demisfery stworzonej tym zaklęciem przez kogoś innego, to możesz stworzyć cieniste drzwi do jego demisfery.";"Mag"
"8";"DOMINACJA NAD POTWOREM";" Uroki, 8. krąg";" 1 akcja";" 18 metrów";" W, S";" Koncentracja, do 1 godziny";" Jeśli stworzenie, które widzisz w zasięgu, nie zda rzutu obronnego na Mądrość, zostanie zauroczone. Ma ułatwienie, jeśli akurat walczyło z tobą lub twoimi sojusznikami. Gdy cel jest zauroczony, łączy was telepatyczna więź, dopóki przebywacie w tej samej sferze egzystencji. Będąc przytomnym, możesz dzięki tej więzi bez użycia akcji, wydawać telepatyczne polecenia zauroczonemu stworzeniu. Możesz posłużyć się prostym i ogólnym rozkazem, np. „Zaatakuj go”, „Pobiegnij tam”, „Przynieś przedmiot”. Jeśli stworzenie po wypełnieniu polecenia nie otrzyma kolejnego, będzie ograniczało się do obrony własnej. W ramach swojej akcji możesz przejąć nad zauroczonym stworzeniem całkowitą kontrolę. Do końca twojej następnej tury, będzie ono wówczas wykonywało tylko wybrane przez ciebie akcje i nie zrobi niczego bez twojej zgody. Przez ten czas możesz zmusić je też do podjęcia reakcji, ale musisz na to zużyć również swoją. Za każdym razem, gdy zniewolone stworzenie otrzyma obrażenia, ponawia rzut obronny na Mądrość. Jeśli odniesie sukces, czar się kończy. Na wyższych kręgach. Jeśli rzucasz ten czar, wykorzystując komórkę co najmniej 9. kręgu, wydłużasz maksymalny czas trwania do 8 godzin (przy koncentracji).";"Mag"
"8";"KLON";" Nekromancja, 8. krąg";" 1 godzina";" Dotyk";" W,S,M (diament warty co najmniej 1000sz, 16cm³ ciała klonowanej istoty, naczynie z pokrywą mieszczące Średnią istotę, o wartości 2000 sz – wielka urna, trumna, wypełniona błotem cysta w ziemi, kryształowy pojemnik wypełniony słoną wodą)";" Natychmiastowy";" Tworzysz bezwładną kopię istoty, jako jej zabezpieczenie na wypadek śmierci. Klon powstaje w szczelnie zamkniętym naczyniu i w ciągu 120 dni osiąga pełną dojrzałość i właściwy rozmiar. Możesz też stworzyć klon będący młodszą wersją tej samej istoty. Póki naczynie pozostaje nienaruszone, klon trwa w uśpieniu...<br><br>Podręcznik gracza str.225";"Mag"
"8";"KONTROLA POGODY";" Przemiany, 8. krąg";" 10 minut";" Na siebie (krąg o promieniu 7,5 kilometra)";" W, S, M (płonące kadzidło i wymieszane z wodą kawałki drewna i ziemi)";" Koncentracja, do 8 godzin";" Aby rzucić to zaklęcie, musisz znajdować się pod otwartym niebem. Jeśli przemieścisz się w miejsce, z którego nie masz widoku na niebo, to zaklęcie zakończy się przedwcześnie. Możesz zmienić temperaturę, wiatr lub występowanie<br>opadów. Na zmianę pogody musisz poczekać 1k4 +10 minut. Po tym czasie możesz ponownie ją zmienić. Gdy zmieniasz warunki pogodowe, odszukaj aktualne warunki w tabelach i zmień je o jeden stopień w górę lub w dół. Możesz nadać też nowy kierunek wiatrowi. OPADY/TEMPERATURA/WIATR:<br>1 : Czyste niebo/Nieznośny upał/Cisza.<br>2: Lekkie Zachmurzenie/Gorąco/Umiarkowany wiatr.<br>3: Całkowite zachmurzenie lub zamglenie/ Ciepło/Silny wiatr.<br>4: Deszcz, grad, śnieg/Chłodno/Wichura.<br>5: Ulewny deszcz, gradobicie, zamieć/<br>Zimno/Huragan.<br>6: Lodowato (temperatura)";"Mag"
"8";"LABIRYNT";" Przywoływanie, 8. krąg";" 1 akcja";" 18 metrów";" W, S";" Koncentracja, do 10 minut";" Wypędzasz istotę, którą widzisz w zasięgu czaru, i umieszczasz ją w demisferze o strukturze labiryntu. Pozostaje tam przez czas trwania czaru, lub dopóki nie ucieknie. <br><br>Cel czaru w ramach swojej akcji może próbować się wydostać. Aby to zrobić, wykonuje test Inteligencji o ST 20. Jeśli test się powiedzie, istota ucieka, a zaklęcie dobiega końca (test automatycznie udaje się miniaturom oraz demonom goristro).<br><br>Po wygaśnięciu czaru, jego cel pojawia się w miejscu, z którego zniknął, lub w najbliższym wolnym, jeśli tamto jest zajęte.";"Mag"
"8";"OSŁABIENIE UMYSŁU";" Uroki, 8. krąg";" 1 akcja";" 45 metrów";" W, S, M (garść kulek z gliny, kryształu, szkła lub minerałów)";" Natychmiastowy";" Uderzasz w umysł istoty, którą widzisz w zasięgu czaru, próbując rozbić w pył jej intelekt i osobowość. Cel otrzymuje 4k6 obrażeń psychicznych i musi wykonać rzut obronny na<br>Inteligencję. <br><br>W przypadku niepowodzenia jego Inteligencja i Charyzma przyjmują wartość 1. W tym stanie cel nie może rzucać zaklęć i aktywować magicznych przedmiotów. Nie rozumie języków i nie potrafi porozumieć się w zrozumiały sposób, ale rozpoznaje swoich przyjaciół i jest w stanie za nimi podążać, a nawet ich bronić.<br><br>Na koniec każdych 30 dni cel zaklęcia może ponowić rzut obronny. W przypadku powodzenia, zaklęcie się kończy. Czar można również zakończyć przy pomocy większego przywrócenia, uleczenia lub życzenia.";"Mag"
"8";"POLE ANTYMAGII";" Odpychanie, 8. krąg";" 1 akcja";" Na siebie (sfera o promieniu 3 metrów)";" W, S, M (szczypta sproszkowanego żelaza)";" Koncentracja, do 1 godziny";" Otacza cię niewidzialna sfera antymagii o promieniu 3m. Jest ona odcięta od magicznej energii wypełniającej Wieloświat. W jej obrębie nie da się rzucać czarów, znikają przywołane istoty, a magiczne przedmioty stają się niemagiczne. Obszar antymagii przemieszcza się razem z tobą. Komórka wydana na rzucanie wygaszanego czaru, ulega zużyciu. Wygaszony efekt nie działa, ale czas jego wygaszenia wlicza się do czasu jego trwania.<br>*Zaklęcia ani magiczne efekty nie mają wpływu na swój cel.<br>*Jeżeli pole zaklęcia nakłada się na pole antymagii, to na części wspólnej, magia zostaje wygaszona.<br>*Każde zaklęcie lub efekt działające na istotę lub obiekt znajdujący się w polu antymagii, zostaje wygaszone.<br>*Pole antymagii wygasza magiczne przedmioty.<br>*Nie działają teleportacje ani podróże sferalne. Żadne.<br>*Przywołane stworzenia znikają.<br>*Rozproszenie magii nie działa w polu antymagii.<br>Obszary stworzone przez różne wystąpienia zaklęcia pole antymagii, nie anulują się wzajemnie.";"Mag"
"8";"SŁONECZNY BLASK";" Wywoływanie, 8. krąg";" 1 akcja";" 45 metrów";" W, S, M (ogień i kawałek awenturynu)";" Natychmiastowy";" W promieniu 18 metrów od wskazanego punktu w zasięgu czaru, rozbłyskuje olśniewające światło słoneczne. Każda istota skąpana w tym świetle musi wykonać rzut obronny na Kondycję. W przypadku niepowodzenia otrzymuje 12k6<br>obrażeń od światłości i zostaje oślepiona na 1 minutę. Jeśli rzut się powiedzie, to istota otrzymuje połowę obrażeń i nie zostaje oślepiona. Nieumarli i śluzy mają utrudnienie w tym rzucie.<br><br>Oślepiona tym czarem istota, pod koniec każdej swojej tury, ponawia rzut obronny na Kondycję. Sukces uwalnia ją z efektu oślepienia.<br><br>Tym zaklęciem rozpraszasz każdą magicznie stworzoną ciemność występującą w jego obszarze działania.";"Mag"
"8";"SŁOWO MOCY 'STÓJ'";" Uroki, 8. krąg";" 1 akcja";" 18 metrów";" W";" Natychmiastowy";" Wypowiadasz słowo mocy przytłaczające umysł istoty, którą widzisz w zasięgu czaru, i wprawiasz ją w osłupienie. Jeżeli ma do 150 PW, zostaje ogłuszona. W przeciwnym wypadku zaklęcie nie przynosi efektu.<br><br>Ogłuszona istota pod koniec każdej swojej tury wykonuje rzut obronny na Kondycję. Sukces wyzwala ją z efektu ogłuszenia.";"Mag"
"8";"TELEPATIA";" Wywoływanie, 8. krąg";" 1 akcja";" Nieograniczony";" W, S, M (para połączonych srebrnych pierścieni)";" 24 godziny";" Tworzysz telepatyczną więź między sobą i znajomą, przychylną istotą. Może ona przebywać  gdziekolwiek, póki znajdujecie się w tej samej sferze egzystencji. Kiedy znajdziecie się w różnych sferach, czar dobiega końca. W czasie trwania telepatycznej więzi możecie na bieżąco wymieniać słowa, obrazy, dźwięki i przekazy oparte na wrażeniach z innych zmysłów, a twój rozmówca rozpoznaje ciebie jako istotę, z którą się komunikuje. Czar umożliwia stworzeniu o Inteligencji 1 lub wyższej na zrozumienie znaczenia twoich słów i przyswojenia zakresu wysłanych przez ciebie wiadomości sensorycznych.";"Mag"
"9";"BRAMA";" Przywoływanie, 9. krąg";" 1 akcja";" 18 metrów";" W, S, M (diament o wartości co najmniej 5000 sz)";" Koncentracja, do 1 minuty";" Przywołujesz portal łączący wolne miejsce, które widzisz w zasięgu czaru, z konkretnym miejscem w innej sferze egzystencji. Portal działa przez cały czas trwania czaru i ma kształt koła. Możesz wybrać jego średnicę – od 1,5m do 6m – i ustawić go w dowolnym kierunku. Końce portalu w obu sferach egzystencji posiadają stronę przednią i tylną. Aby podróżować portalem, należy przekroczyć go od przodu. Wszystko, co w ten sposób przejdzie przez bramę na jednym jej końcu, pojawi się natychmiast w najbliższym wolnym miejscy koło drugiego. Bóstwa i inni władcy sfer, mogą blokować możliwość otwierania portali tworzonych tym zaklęciem bezpośrednio w ich obecności lub gdziekolwiek w ich domenie...<br><br>Podręcznik gracza str.214";"Mag"
"9";"DZIWO";" Iluzje, 9. krąg";" 1 akcja";" 36 metrów";" W, S";" Koncentracja, do 1 minuty";" Czerpiąc z najgłębiej zakorzenionych leków grupy istot, tworzysz w ich umysłach iluzje stworów widoczne tylko dla nich. Każda istota znajdująca się w obrębie sfery o promieniu 9 metrów i środku w zasięgu czaru, musi wykonać rzut obronny na Mądrość. W przypadku niepowodzenia, staje się przerażona na czas trwania czaru.<br><br>Iluzja wydobywa największe lęki celu, przedstawiając jego najstraszniejsze koszmary jako realne zagrożenie. Przerażona istota pod koniec każdej swojej tury, musi wykonać rzut obronny na Mądrość. W przypadku niepowodzenia, otrzymuje 4k10 obrażeń psychicznych. Udany rzut wyzwala daną istotę spod działania czaru.";"Mag"
"9";"PRAWDZIWA POLIMORFIA";" Przemiany, 9. krąg";" 1 akcja";" 9 metrów";" W, S, M (kropla rtęci, łyżka gumy arabskiej i smużka dymu)";" Koncentracja, do 1 godziny";" Wybierz jedną istotę lub jeden niemagiczny obiekt (musi mieć powyżej 0 PW), który widzisz w zasięgu czaru. Przekształcasz istotę w inną istotę, istotę w niemagiczny obiekt, albo obiekt w istotę (nie może on być jednak noszony ani trzymany przez inne stworzenie). Przemiana trwa przez cały czas działania czaru, albo do chwili, w której cel umrze lub jego PW spadną do 0. Jeżeli koncentrujesz się przez pełną godzinę, to  przemiana się utrwala i zakończy się w momencie rozproszenia czaru. <br><br>Zaklęcie nie działa na zmiennokształtnych i na istoty mające 0 punktów wytrzymałości. Istota opierająca się zaklęciu musi wykonać udany rzut obronny na Mądrość. Możliwe przekształcenia (dokładny opis na str. 250):<br>*Istota w istotę.<br>*Obiekt w istotę.<br>*Istota w obiekt.";"Mag"
"9";"PROFETYZM";" Wieszczenie, 9. krąg";" 1 minuta";" Dotyk";" W, S, M (pióro kolibra)";" 8 godzin";" Dotykasz przychylnej istoty i obdarzasz ją ograniczoną zdolnością spoglądania w najbliższą przyszłość. Przez czas trwania czaru nie będzie można jej zaskoczyć i będzie miała ułatwienie w testach ataku, w testach cech i w rzutach obronnych. Ponadto, przez ten czas inni będą mieli utrudnienie w testach ataku przeciwko niej.<br><br>Zaklęcie kończy się natychmiast, jeśli przed jego<br>wygaśnięciem rzucisz je ponownie.";"Mag"
"9";"PROJEKCJA ASTRALNA";" Nekromancja, 9. krąg";" 1 godzina";" 3 metry";" W, S, M (jacynt o wartości co najmniej 1000sz oraz sztabka srebra o wartości co najmniej 100sz – na 1 istotę)";" Specjalny";" Ty i do ośmiu przychylnych ci istot przenosicie swoje ciała astralne do Sfery Astralnej. Zostawiasz swoje ciało fizyczne nieprzytomne, w stanie zawieszonych czynności życiowych. Za twoim ciałem astralnym ciągnie się spomiędzy łopatek srebrzysty sznur, łączący cię z twoim fizycznym ciałem i znikający w przestrzeni za tobą. Dzięki niemu, możesz odnaleźć drogę do domu, jeśli zostanie przerwany-umierasz.<br>Twoja forma astralna może swobodnie przechodzić przez portale do innych sfer. To odrębne wcielenie-obrażenia lub cokolwiek innego, nie mają wpływu na twoją fizyczną formę...<br><br>Podręcznik gracza str.251";"Mag"
"9";"PRYZMATYCZNY MUR";" Odpychanie, 9. krąg";" 1 akcja";" 18 metrów";" W,S";" 10 minut";" Pojawia się wielokolorowa płaszczyzna migoczącego światła, tworząca pionowy mur o długości 27m, wysokości do 9m i grubości 2,5cm. Możesz także stworzyć mur w kształcie sfery o średnicy 9m. Jeśli umieścisz go tak, że musiałby przechodzić przez miejsce zajęte przez jakieś stworzenie, to zaklęcie się nie powiedzie, a akcja i komórka czaru przepadają. Mur świeci jasnym światłem na odległość 30m i słabym na kolejne 30m. Ty i istoty wskazane przez ciebie podczas rzucania czaru, monecie przez niego bez uszczerbku przechodzić i przebywać w jego pobliżu. Jeśli inna widząca ten mur istota przemieszcza się na odległość do 6m od niego, lub rozpoczyna swoją turę, musi wykonać rzut obronny na Kondycję. W przypadku niepowodzenia, zostaje oślepiona na 1 minutę. Mur składa się z 7 warstw o różnych barwach. Gdy jakieś stworzenie próbuje przejść przez mur lub przez niego sięgnąć, musi pokonać kolejno wszystkie warstwy. Przechodząc każdą z nich, wykonuje rzut obronny na Zręczność. W przypadku niepowodzenia, zostaje objęte efektem odpowiedniej warstwy. (Efekty opisane na str. 253). ";"Mag"
